5  -6.61  
5  -6.61  
5  -6.61  
5  -6.61  
5  -6.61  
5  -6.61  
5  -6.61  
5  -6.61  
5  -6.61  
5  -6.61  
5  -6.61  
5  -6.61  
5  -6.61  
5  -6.61  
5  -6.61  
5  -6.61  
5  -6.61  
5  -6.61  
5  -6.61  
5  -6.61  
5  -6.61  
5  -6.61  
5  -6.61  
5  -6.61  
5  -6.61  
5  -6.61  
5  -6.61  
5  -6.61  
5  -6.61  
5  -6.61  
10  -6.41  
18  -10.89  
1  -1.11  
10  -7.77  
5  -4.42  
20  -10.7  
15  -10.4  
6  -5.24  
1  -0.3  
18  -9.91  
4  -3.68  
12  -8.49  
17  -10.45  
18  -9.56  
12  -7.12  
15  -9.77  
13  -9.6  
11  -6.51  
16  -9.73  
8  -7.68  
4  -2.6  
0  -0  
5  -4.52  
16  -10.21  
2  -1.79  
20  -11.67  
4  -3.65  
2  -1.99  
17  -11.49  
3  -2.78  
7  -5.01  
5  -4.42  
19  -10.73  
12  -8.72  
10  -6.56  
5  -5.34  
13  -9.65  
0  -0  
5  -3.08  
3  -2.9  
6  -6.41  
6  -5.45  
13  -9.02  
8  -5.95  
8  -6.42  
10  -7.65  
4  -3.64  
19  -11.49  
20  -11.67  
13  -10.24  
13  -7.08  
14  -9.84  
8  -6.72  
8  -7.38  
13  -7.32  
2  -2.57  
4  -5.31  
11  -6.9  
19  -11.19  
2  -1.81  
6  -5.21  
4  -2.35  
2  -1.29  
7  -5.63  
8  -6.62  
0  -0  
8  -5.26  
10  -8.2  
10  -6.87  
12  -9.1  
10  -6.37  
17  -10.72  
18  -11.29  
1  -1.11  
5  -2.74  
5  -4.43  
17  -11.47  
13  -7.82  
10  -8.44  
3  -3.48  
1  -0.86  
20  -11.49  
19  -10.96  
14  -8.04  
1  -1.79  
9  -7.31  
4  -3.4  
17  -10.07  
4  -4.09  
11  -8.16  
12  -8.79  
18  -9.83  
6  -4.3  
3  -2.75  
8  -5.81  
21  -11.67  
0  -0  
7  -4.94  
5  -3.54  
11  -6.5  
13  -8.2  
15  -9.54  
17  -9.28  
7  -7.24  
2  -3.39  
2  -1.97  
3  -2.87  
16  -8.89  
6  -4.31  
2  -1.79  
8  -6.11  
1  -0.78  
9  -7.6  
12  -8.95  
1  -1.11  
16  -10.23  
18  -11.37  
11  -9.12  
15  -8.72  
19  -11.49  
11  -8.11  
14  -8.18  
19  -10.72  
14  -9.7  
8  -5.36  
0  -0  
7  -6.11  
3  -2.33  
10  -7.94  
17  -9.75  
1  -0.97  
15  -10.51  
12  -9.5  
10  -7.37  
17  -10.96  
11  -7.07  
19  -9.89  
5  -3.88  
19  -10.15  
17  -10.89  
13  -10.25  
4  -3.4  
16  -10.86  
7  -3.74  
9  -4.99  
14  -9.98  
15  -10.81  
7  -5.28  
14  -9.89  
1  -0.18  
11  -6.8  
17  -10.66  
2  -1.49  
10  -6.28  
13  -8.74  
13  -9.33  
2  -1.99  
13  -8.74  
2  -2.03  
2  -2.65  
9  -8.2  
12  -7.97  
20  -11.67  
15  -9.34  
4  -3.28  
17  -10.96  
12  -9.84  
21  -11.67  
11  -8.11  
4  -3.76  
7  -6.48  
17  -10.32  
8  -6.72  
11  -5.97  
9  -8  
17  -10.72  
20  -11.67  
17  -10.02  
0  -0  
20  -11.19  
5  -4.98  
2  -1.29  
15  -10.38  
15  -10.59  
18  -9.89  
10  -7.65  
21  -11.67  
8  -5.02  
17  -9.72  
4  -3.76  
19  -10.01  
19  -11.67  
9  -5.27  
18  -11.49  
13  -8.15  
18  -10.96  
13  -8.99  
11  -7.78  
4  -2.79  
16  -10.7  
8  -6.44  
21  -11.67  
4  -3.47  
11  -6.9  
5  -3.04  
5  -3.01  
21  -11.67  
11  -5.99  
11  -9.15  
4  -3.03  
18  -10.03  
9  -6.61  
1  -1.79  
6  -5.27  
6  -6.06  
15  -9.73  
4  -3.27  
2  -2.38  
19  -10.1  
11  -7.54  
11  -8.45  
3  -2.5  
8  -6.47  
13  -8.83  
3  -3.78  
12  -7.78  
1  -1.6  
21  -11.67  
3  -2.45  
14  -8.23  
4  -4.05  
20  -10.72  
2  -2.6  
3  -2.19  
2  -1.66  
18  -10.42  
5  -5.15  
10  -8.57  
0  -0  
6  -5.63  
9  -6.64  
4  -4.13  
17  -9.92  
17  -9.68  
21  -11.67  
3  -3.01  
0  -0  
2  -1.7  
0  -0  
15  -9.81  
8  -6.74  
4  -3.72  
20  -11.19  
15  -9.04  
6  -5.72  
8  -5.73  
9  -7.48  
12  -8.58  
17  -9.82  
0  -0  
13  -8.64  
9  -7.62  
3  -2.28  
17  -11.01  
0  -0  
4  -2.91  
12  -7.97  
21  -11.67  
5  -3.25  
19  -10.7  
