10  -35.88  
10  -35.88  
10  -35.88  
270  -260.58  
223  -222.83  
10  -35.88  
10  -35.88  
10  -35.88  
10  -35.88  
249  -241.94  
10  -35.88  
276  -253.7  
79  -88.81  
10  -35.88  
10  -35.88  
375  -336.14  
293  -268.41  
10  -35.88  
124  -134.63  
153  -166.13  
10  -35.88  
105  -108.13  
382  -334.47  
259  -251.75  
10  -35.88  
397  -342.32  
46  -47.82  
137  -143.51  
49  -56.41  
10  -35.88  
276  -258.7  
361  -313.72  
855  -524.35  
948  -544.83  
538  -409.55  
493  -383.27  
72  -77.66  
47  -59.06  
969  -550.72  
525  -402.18  
547  -419.09  
557  -411.86  
761  -493.02  
853  -527.14  
614  -450.75  
263  -252.99  
865  -528.71  
662  -457.84  
794  -507.37  
855  -523.19  
761  -491.43  
56  -65.85  
527  -418.54  
557  -424.58  
256  -254.26  
372  -340.09  
466  -373.92  
306  -278.17  
864  -526.38  
445  -365.9  
909  -539.39  
217  -234.41  
423  -355.32  
472  -378.48  
262  -258.8  
121  -142.69  
837  -515.63  
579  -440.34  
242  -228.36  
163  -174.46  
371  -337.27  
17  -26.17  
39  -43.35  
195  -197.13  
752  -492.01  
523  -409.8  
790  -509.6  
950  -543.8  
872  -527.21  
19  -20.12  
751  -489.98  
716  -476.88  
172  -190.79  
719  -474.19  
57  -61.34  
47  -59.22  
185  -194  
885  -536.19  
402  -341.52  
735  -487.71  
505  -393.11  
242  -243.49  
154  -152.89  
435  -349.58  
27  -34.75  
277  -266.84  
146  -150.32  
618  -446.49  
425  -359.7  
946  -545.72  
714  -482.23  
6  -6.49  
814  -507.22  
955  -545.89  
741  -491.33  
549  -407.52  
171  -178.14  
213  -204.35  
779  -499.56  
124  -144.56  
83  -97.18  
427  -358.02  
814  -506.57  
814  -512.61  
60  -76.78  
272  -264.56  
218  -211  
200  -215.04  
958  -547.83  
532  -407.94  
509  -396  
43  -51.84  
857  -524.45  
110  -132.31  
816  -512.55  
451  -370.27  
73  -75.69  
915  -533.25  
742  -498.95  
994  -554.65  
233  -223.01  
552  -414.54  
675  -474.26  
556  -418.88  
984  -554.09  
918  -536.94  
850  -522.43  
51  -62.26  
552  -426.42  
882  -531.83  
592  -442.82  
545  -420.93  
245  -241.19  
917  -534.55  
74  -74.85  
254  -261.26  
414  -348.92  
735  -487.41  
129  -141.55  
720  -476.61  
251  -245.52  
289  -272.3  
741  -482.67  
36  -41.56  
193  -194.53  
36  -47.82  
372  -325.74  
770  -497.35  
612  -451.96  
420  -358.71  
635  -444.56  
499  -394.27  
326  -288.91  
895  -536.02  
992  -554.32  
816  -518.17  
872  -525.18  
247  -236.84  
278  -260.88  
278  -276.2  
277  -258.91  
914  -536.74  
925  -544.46  
946  -548.02  
113  -138.72  
932  -537.77  
520  -392.14  
393  -332.45  
452  -375.15  
823  -511.65  
123  -132.16  
481  -379.79  
436  -367.99  
516  -406.59  
923  -540.84  
587  -424.71  
342  -307.01  
923  -533.6  
365  -323.43  
282  -262.38  
690  -474.72  
15  -15.71  
856  -525.41  
955  -545.54  
327  -303.7  
196  -194.21  
710  -478.91  
114  -132.44  
142  -154.65  
520  -395.04  
267  -255.82  
536  -414.3  
619  -448.4  
828  -521.31  
905  -535.05  
319  -296.86  
740  -486.06  
343  -287.12  
692  -466.48  
14  -18.59  
248  -243.34  
684  -468.46  
459  -371.86  
558  -430.41  
552  -422.65  
108  -119.86  
468  -376.97  
17  -22.78  
430  -360.71  
542  -415.08  
699  -471.13  
60  -65.36  
607  -447.96  
758  -495.46  
937  -545.01  
941  -540.05  
542  -413.78  
502  -396.44  
775  -506.25  
94  -115.06  
321  -298.07  
249  -245.7  
463  -378.62  
750  -488  
473  -386.97  
364  -331.97  
711  -475.31  
267  -245.95  
692  -472.15  
431  -362.79  
136  -165.85  
555  -427.49  
964  -546.12  
994  -556.2  
826  -512.88  
623  -443.96  
721  -479.74  
84  -98.87  
480  -376.37  
45  -49.71  
864  -524.6  
748  -494.7  
267  -254.68  
781  -491.3  
696  -483.98  
341  -310.4  
583  -428.08  
187  -195.31  
48  -63.52  
126  -141.19  
963  -547.59  
402  -349.67  
193  -198.72  
568  -428.96  
310  -293.49  
650  -464.4  
938  -541.5  
338  -299.26  
222  -221.23  
753  -492.99  
363  -316.47  
553  -405.28  
656  -456.82  
943  -543.44  
144  -152.92  
367  -323.3  
955  -545.68  
61  -73.31  
718  -484.44  
687  -484.57  
188  -186.21  
62  -72.92  
567  -420.35  
619  -438.99  
290  -273.23  
822  -518.62  
623  -443.23  
663  -460.39  
523  -409.84  
267  -253.32  
467  -380.45  
525  -400.01  
775  -497.63  
289  -262.48  
982  -555.24  
926  -538.87  
824  -517.87  
225  -213  
251  -242.39  
190  -198.39  
