   0.0000000e+00   1.0000000e+00
   2.2271715e-03   9.9777283e-01
   4.4543430e-03   9.9554566e-01
   6.6815145e-03   9.9331849e-01
   8.9086860e-03   9.9109131e-01
   1.1135857e-02   9.8886414e-01
   1.3363029e-02   9.8663697e-01
   1.5590200e-02   9.8440980e-01
   1.7817372e-02   9.8218263e-01
   2.0044543e-02   9.7995546e-01
   2.2271715e-02   9.7772829e-01
   2.4498886e-02   9.7550111e-01
   2.6726058e-02   9.7327394e-01
   2.8953229e-02   9.7104677e-01
   3.1180401e-02   9.6881960e-01
   3.3407572e-02   9.6659243e-01
   3.5634744e-02   9.6436526e-01
   3.7861915e-02   9.6213808e-01
   4.0089087e-02   9.5991091e-01
   4.2316258e-02   9.5768374e-01
   4.4543430e-02   9.5545657e-01
   4.6770601e-02   9.5322940e-01
   4.8997773e-02   9.5100223e-01
   5.1224944e-02   9.4877506e-01
   5.3452116e-02   9.4654788e-01
   5.5679287e-02   9.4432071e-01
   5.7906459e-02   9.4209354e-01
   6.0133630e-02   9.3986637e-01
   6.2360802e-02   9.3763920e-01
   6.4587973e-02   9.3541203e-01
   6.6815145e-02   9.3318486e-01
   6.9042316e-02   9.3095768e-01
   7.1269488e-02   9.2873051e-01
   7.3496659e-02   9.2650334e-01
   7.5723831e-02   9.2427617e-01
   7.7951002e-02   9.2204900e-01
   8.0178174e-02   9.1982183e-01
   8.2405345e-02   9.1759465e-01
   8.4632517e-02   9.1536748e-01
   8.6859688e-02   9.1314031e-01
   8.9086860e-02   9.1091314e-01
   9.1314031e-02   9.0868597e-01
   9.3541203e-02   9.0645880e-01
   9.5768374e-02   9.0423163e-01
   9.7995546e-02   9.0200445e-01
   1.0022272e-01   8.9977728e-01
   1.0244989e-01   8.9755011e-01
   1.0467706e-01   8.9532294e-01
   1.0690423e-01   8.9309577e-01
   1.0913140e-01   8.9086860e-01
   1.1135857e-01   8.8864143e-01
   1.1358575e-01   8.8641425e-01
   1.1581292e-01   8.8418708e-01
   1.1804009e-01   8.8195991e-01
   1.2026726e-01   8.7973274e-01
   1.2249443e-01   8.7750557e-01
   1.2472160e-01   8.7527840e-01
   1.2694878e-01   8.7305122e-01
   1.2917595e-01   8.7082405e-01
   1.3140312e-01   8.6859688e-01
   1.3363029e-01   8.6636971e-01
   1.3585746e-01   8.6414254e-01
   1.3808463e-01   8.6191537e-01
   1.4031180e-01   8.5968820e-01
   1.4253898e-01   8.5746102e-01
   1.4476615e-01   8.5523385e-01
   1.4699332e-01   8.5300668e-01
   1.4922049e-01   8.5077951e-01
   1.5144766e-01   8.4855234e-01
   1.5367483e-01   8.4632517e-01
   1.5590200e-01   8.4409800e-01
   1.5812918e-01   8.4187082e-01
   1.6035635e-01   8.3964365e-01
   1.6258352e-01   8.3741648e-01
   1.6481069e-01   8.3518931e-01
   1.6703786e-01   8.3296214e-01
   1.6926503e-01   8.3073497e-01
   1.7149220e-01   8.2850780e-01
   1.7371938e-01   8.2628062e-01
   1.7594655e-01   8.2405345e-01
   1.7817372e-01   8.2182628e-01
   1.8040089e-01   8.1959911e-01
   1.8262806e-01   8.1737194e-01
   1.8485523e-01   8.1514477e-01
   1.8708241e-01   8.1291759e-01
   1.8930958e-01   8.1069042e-01
   1.9153675e-01   8.0846325e-01
   1.9376392e-01   8.0623608e-01
   1.9599109e-01   8.0400891e-01
   1.9821826e-01   8.0178174e-01
   2.0044543e-01   7.9955457e-01
   2.0267261e-01   7.9732739e-01
   2.0489978e-01   7.9510022e-01
   2.0712695e-01   7.9287305e-01
   2.0935412e-01   7.9064588e-01
   2.1158129e-01   7.8841871e-01
   2.1380846e-01   7.8619154e-01
   2.1603563e-01   7.8396437e-01
   2.1826281e-01   7.8173719e-01
   2.2048998e-01   7.7951002e-01
   2.2271715e-01   7.7728285e-01
   2.2494432e-01   7.7505568e-01
   2.2717149e-01   7.7282851e-01
   2.2939866e-01   7.7060134e-01
   2.3162584e-01   7.6837416e-01
   2.3385301e-01   7.6614699e-01
   2.3608018e-01   7.6391982e-01
   2.3830735e-01   7.6169265e-01
   2.4053452e-01   7.5946548e-01
   2.4276169e-01   7.5723831e-01
   2.4498886e-01   7.5501114e-01
   2.4721604e-01   7.5278396e-01
   2.4944321e-01   7.5055679e-01
   2.5167038e-01   7.4832962e-01
   2.5389755e-01   7.4610245e-01
   2.5612472e-01   7.4387528e-01
   2.5835189e-01   7.4164811e-01
   2.6057906e-01   7.3942094e-01
   2.6280624e-01   7.3719376e-01
   2.6503341e-01   7.3496659e-01
   2.6726058e-01   7.3273942e-01
   2.6948775e-01   7.3051225e-01
   2.7171492e-01   7.2828508e-01
   2.7394209e-01   7.2605791e-01
   2.7616927e-01   7.2383073e-01
   2.7839644e-01   7.2160356e-01
   2.8062361e-01   7.1937639e-01
   2.8285078e-01   7.1714922e-01
   2.8507795e-01   7.1492205e-01
   2.8730512e-01   7.1269488e-01
   2.8953229e-01   7.1046771e-01
   2.9175947e-01   7.0824053e-01
   2.9398664e-01   7.0601336e-01
   2.9621381e-01   7.0378619e-01
   2.9844098e-01   7.0155902e-01
   3.0066815e-01   6.9933185e-01
   3.0289532e-01   6.9710468e-01
   3.0512249e-01   6.9487751e-01
   3.0734967e-01   6.9265033e-01
   3.0957684e-01   6.9042316e-01
   3.1180401e-01   6.8819599e-01
   3.1403118e-01   6.8596882e-01
   3.1625835e-01   6.8374165e-01
   3.1848552e-01   6.8151448e-01
   3.2071269e-01   6.7928731e-01
   3.2293987e-01   6.7706013e-01
   3.2516704e-01   6.7483296e-01
   3.2739421e-01   6.7260579e-01
   3.2962138e-01   6.7037862e-01
   3.3184855e-01   6.6815145e-01
   3.3407572e-01   6.6592428e-01
   3.3630290e-01   6.6369710e-01
   3.3853007e-01   6.6146993e-01
   3.4075724e-01   6.5924276e-01
   3.4298441e-01   6.5701559e-01
   3.4521158e-01   6.5478842e-01
   3.4743875e-01   6.5256125e-01
   3.4966592e-01   6.5033408e-01
   3.5189310e-01   6.4810690e-01
   3.5412027e-01   6.4587973e-01
   3.5634744e-01   6.4365256e-01
   3.5857461e-01   6.4142539e-01
   3.6080178e-01   6.3919822e-01
   3.6302895e-01   6.3697105e-01
   3.6525612e-01   6.3474388e-01
   3.6748330e-01   6.3251670e-01
   3.6971047e-01   6.3028953e-01
   3.7193764e-01   6.2806236e-01
   3.7416481e-01   6.2583519e-01
   3.7639198e-01   6.2360802e-01
   3.7861915e-01   6.2138085e-01
   3.8084633e-01   6.1915367e-01
   3.8307350e-01   6.1692650e-01
   3.8530067e-01   6.1469933e-01
   3.8752784e-01   6.1247216e-01
   3.8975501e-01   6.1024499e-01
   3.9198218e-01   6.0801782e-01
   3.9420935e-01   6.0579065e-01
   3.9643653e-01   6.0356347e-01
   3.9866370e-01   6.0133630e-01
   4.0089087e-01   5.9910913e-01
   4.0311804e-01   5.9688196e-01
   4.0534521e-01   5.9465479e-01
   4.0757238e-01   5.9242762e-01
   4.0979955e-01   5.9020045e-01
   4.1202673e-01   5.8797327e-01
   4.1425390e-01   5.8574610e-01
   4.1648107e-01   5.8351893e-01
   4.1870824e-01   5.8129176e-01
   4.2093541e-01   5.7906459e-01
   4.2316258e-01   5.7683742e-01
   4.2538976e-01   5.7461024e-01
   4.2761693e-01   5.7238307e-01
   4.2984410e-01   5.7015590e-01
   4.3207127e-01   5.6792873e-01
   4.3429844e-01   5.6570156e-01
   4.3652561e-01   5.6347439e-01
   4.3875278e-01   5.6124722e-01
   4.4097996e-01   5.5902004e-01
   4.4320713e-01   5.5679287e-01
   4.4543430e-01   5.5456570e-01
   4.4766147e-01   5.5233853e-01
   4.4988864e-01   5.5011136e-01
   4.5211581e-01   5.4788419e-01
   4.5434298e-01   5.4565702e-01
   4.5657016e-01   5.4342984e-01
   4.5879733e-01   5.4120267e-01
   4.6102450e-01   5.3897550e-01
   4.6325167e-01   5.3674833e-01
   4.6547884e-01   5.3452116e-01
   4.6770601e-01   5.3229399e-01
   4.6993318e-01   5.3006682e-01
   4.7216036e-01   5.2783964e-01
   4.7438753e-01   5.2561247e-01
   4.7661470e-01   5.2338530e-01
   4.7884187e-01   5.2115813e-01
   4.8106904e-01   5.1893096e-01
   4.8329621e-01   5.1670379e-01
   4.8552339e-01   5.1447661e-01
   4.8775056e-01   5.1224944e-01
   4.8997773e-01   5.1002227e-01
   4.9220490e-01   5.0779510e-01
   4.9443207e-01   5.0556793e-01
   4.9665924e-01   5.0334076e-01
   4.9888641e-01   5.0111359e-01
   5.0111359e-01   4.9888641e-01
   5.0334076e-01   4.9665924e-01
   5.0556793e-01   4.9443207e-01
   5.0779510e-01   4.9220490e-01
   5.1002227e-01   4.8997773e-01
   5.1224944e-01   4.8775056e-01
   5.1447661e-01   4.8552339e-01
   5.1670379e-01   4.8329621e-01
   5.1893096e-01   4.8106904e-01
   5.2115813e-01   4.7884187e-01
   5.2338530e-01   4.7661470e-01
   5.2561247e-01   4.7438753e-01
   5.2783964e-01   4.7216036e-01
   5.3006682e-01   4.6993318e-01
   5.3229399e-01   4.6770601e-01
   5.3452116e-01   4.6547884e-01
   5.3674833e-01   4.6325167e-01
   5.3897550e-01   4.6102450e-01
   5.4120267e-01   4.5879733e-01
   5.4342984e-01   4.5657016e-01
   5.4565702e-01   4.5434298e-01
   5.4788419e-01   4.5211581e-01
   5.5011136e-01   4.4988864e-01
   5.5233853e-01   4.4766147e-01
   5.5456570e-01   4.4543430e-01
   5.5679287e-01   4.4320713e-01
   5.5902004e-01   4.4097996e-01
   5.6124722e-01   4.3875278e-01
   5.6347439e-01   4.3652561e-01
   5.6570156e-01   4.3429844e-01
   5.6792873e-01   4.3207127e-01
   5.7015590e-01   4.2984410e-01
   5.7238307e-01   4.2761693e-01
   5.7461024e-01   4.2538976e-01
   5.7683742e-01   4.2316258e-01
   5.7906459e-01   4.2093541e-01
   5.8129176e-01   4.1870824e-01
   5.8351893e-01   4.1648107e-01
   5.8574610e-01   4.1425390e-01
   5.8797327e-01   4.1202673e-01
   5.9020045e-01   4.0979955e-01
   5.9242762e-01   4.0757238e-01
   5.9465479e-01   4.0534521e-01
   5.9688196e-01   4.0311804e-01
   5.9910913e-01   4.0089087e-01
   6.0133630e-01   3.9866370e-01
   6.0356347e-01   3.9643653e-01
   6.0579065e-01   3.9420935e-01
   6.0801782e-01   3.9198218e-01
   6.1024499e-01   3.8975501e-01
   6.1247216e-01   3.8752784e-01
   6.1469933e-01   3.8530067e-01
   6.1692650e-01   3.8307350e-01
   6.1915367e-01   3.8084633e-01
   6.2138085e-01   3.7861915e-01
   6.2360802e-01   3.7639198e-01
   6.2583519e-01   3.7416481e-01
   6.2806236e-01   3.7193764e-01
   6.3028953e-01   3.6971047e-01
   6.3251670e-01   3.6748330e-01
   6.3474388e-01   3.6525612e-01
   6.3697105e-01   3.6302895e-01
   6.3919822e-01   3.6080178e-01
   6.4142539e-01   3.5857461e-01
   6.4365256e-01   3.5634744e-01
   6.4587973e-01   3.5412027e-01
   6.4810690e-01   3.5189310e-01
   6.5033408e-01   3.4966592e-01
   6.5256125e-01   3.4743875e-01
   6.5478842e-01   3.4521158e-01
   6.5701559e-01   3.4298441e-01
   6.5924276e-01   3.4075724e-01
   6.6146993e-01   3.3853007e-01
   6.6369710e-01   3.3630290e-01
   6.6592428e-01   3.3407572e-01
   6.6815145e-01   3.3184855e-01
   6.7037862e-01   3.2962138e-01
   6.7260579e-01   3.2739421e-01
   6.7483296e-01   3.2516704e-01
   6.7706013e-01   3.2293987e-01
   6.7928731e-01   3.2071269e-01
   6.8151448e-01   3.1848552e-01
   6.8374165e-01   3.1625835e-01
   6.8596882e-01   3.1403118e-01
   6.8819599e-01   3.1180401e-01
   6.9042316e-01   3.0957684e-01
   6.9265033e-01   3.0734967e-01
   6.9487751e-01   3.0512249e-01
   6.9710468e-01   3.0289532e-01
   6.9933185e-01   3.0066815e-01
   7.0155902e-01   2.9844098e-01
   7.0378619e-01   2.9621381e-01
   7.0601336e-01   2.9398664e-01
   7.0824053e-01   2.9175947e-01
   7.1046771e-01   2.8953229e-01
   7.1269488e-01   2.8730512e-01
   7.1492205e-01   2.8507795e-01
   7.1714922e-01   2.8285078e-01
   7.1937639e-01   2.8062361e-01
   7.2160356e-01   2.7839644e-01
   7.2383073e-01   2.7616927e-01
   7.2605791e-01   2.7394209e-01
   7.2828508e-01   2.7171492e-01
   7.3051225e-01   2.6948775e-01
   7.3273942e-01   2.6726058e-01
   7.3496659e-01   2.6503341e-01
   7.3719376e-01   2.6280624e-01
   7.3942094e-01   2.6057906e-01
   7.4164811e-01   2.5835189e-01
   7.4387528e-01   2.5612472e-01
   7.4610245e-01   2.5389755e-01
   7.4832962e-01   2.5167038e-01
   7.5055679e-01   2.4944321e-01
   7.5278396e-01   2.4721604e-01
   7.5501114e-01   2.4498886e-01
   7.5723831e-01   2.4276169e-01
   7.5946548e-01   2.4053452e-01
   7.6169265e-01   2.3830735e-01
   7.6391982e-01   2.3608018e-01
   7.6614699e-01   2.3385301e-01
   7.6837416e-01   2.3162584e-01
   7.7060134e-01   2.2939866e-01
   7.7282851e-01   2.2717149e-01
   7.7505568e-01   2.2494432e-01
   7.7728285e-01   2.2271715e-01
   7.7951002e-01   2.2048998e-01
   7.8173719e-01   2.1826281e-01
   7.8396437e-01   2.1603563e-01
   7.8619154e-01   2.1380846e-01
   7.8841871e-01   2.1158129e-01
   7.9064588e-01   2.0935412e-01
   7.9287305e-01   2.0712695e-01
   7.9510022e-01   2.0489978e-01
   7.9732739e-01   2.0267261e-01
   7.9955457e-01   2.0044543e-01
   8.0178174e-01   1.9821826e-01
   8.0400891e-01   1.9599109e-01
   8.0623608e-01   1.9376392e-01
   8.0846325e-01   1.9153675e-01
   8.1069042e-01   1.8930958e-01
   8.1291759e-01   1.8708241e-01
   8.1514477e-01   1.8485523e-01
   8.1737194e-01   1.8262806e-01
   8.1959911e-01   1.8040089e-01
   8.2182628e-01   1.7817372e-01
   8.2405345e-01   1.7594655e-01
   8.2628062e-01   1.7371938e-01
   8.2850780e-01   1.7149220e-01
   8.3073497e-01   1.6926503e-01
   8.3296214e-01   1.6703786e-01
   8.3518931e-01   1.6481069e-01
   8.3741648e-01   1.6258352e-01
   8.3964365e-01   1.6035635e-01
   8.4187082e-01   1.5812918e-01
   8.4409800e-01   1.5590200e-01
   8.4632517e-01   1.5367483e-01
   8.4855234e-01   1.5144766e-01
   8.5077951e-01   1.4922049e-01
   8.5300668e-01   1.4699332e-01
   8.5523385e-01   1.4476615e-01
   8.5746102e-01   1.4253898e-01
   8.5968820e-01   1.4031180e-01
   8.6191537e-01   1.3808463e-01
   8.6414254e-01   1.3585746e-01
   8.6636971e-01   1.3363029e-01
   8.6859688e-01   1.3140312e-01
   8.7082405e-01   1.2917595e-01
   8.7305122e-01   1.2694878e-01
   8.7527840e-01   1.2472160e-01
   8.7750557e-01   1.2249443e-01
   8.7973274e-01   1.2026726e-01
   8.8195991e-01   1.1804009e-01
   8.8418708e-01   1.1581292e-01
   8.8641425e-01   1.1358575e-01
   8.8864143e-01   1.1135857e-01
   8.9086860e-01   1.0913140e-01
   8.9309577e-01   1.0690423e-01
   8.9532294e-01   1.0467706e-01
   8.9755011e-01   1.0244989e-01
   8.9977728e-01   1.0022272e-01
   9.0200445e-01   9.7995546e-02
   9.0423163e-01   9.5768374e-02
   9.0645880e-01   9.3541203e-02
   9.0868597e-01   9.1314031e-02
   9.1091314e-01   8.9086860e-02
   9.1314031e-01   8.6859688e-02
   9.1536748e-01   8.4632517e-02
   9.1759465e-01   8.2405345e-02
   9.1982183e-01   8.0178174e-02
   9.2204900e-01   7.7951002e-02
   9.2427617e-01   7.5723831e-02
   9.2650334e-01   7.3496659e-02
   9.2873051e-01   7.1269488e-02
   9.3095768e-01   6.9042316e-02
   9.3318486e-01   6.6815145e-02
   9.3541203e-01   6.4587973e-02
   9.3763920e-01   6.2360802e-02
   9.3986637e-01   6.0133630e-02
   9.4209354e-01   5.7906459e-02
   9.4432071e-01   5.5679287e-02
   9.4654788e-01   5.3452116e-02
   9.4877506e-01   5.1224944e-02
   9.5100223e-01   4.8997773e-02
   9.5322940e-01   4.6770601e-02
   9.5545657e-01   4.4543430e-02
   9.5768374e-01   4.2316258e-02
   9.5991091e-01   4.0089087e-02
   9.6213808e-01   3.7861915e-02
   9.6436526e-01   3.5634744e-02
   9.6659243e-01   3.3407572e-02
   9.6881960e-01   3.1180401e-02
   9.7104677e-01   2.8953229e-02
   9.7327394e-01   2.6726058e-02
   9.7550111e-01   2.4498886e-02
   9.7772829e-01   2.2271715e-02
   9.7995546e-01   2.0044543e-02
   9.8218263e-01   1.7817372e-02
   9.8440980e-01   1.5590200e-02
   9.8663697e-01   1.3363029e-02
   9.8886414e-01   1.1135857e-02
   9.9109131e-01   8.9086860e-03
   9.9331849e-01   6.6815145e-03
   9.9554566e-01   4.4543430e-03
   9.9777283e-01   2.2271715e-03
   1.0000000e+00   0.0000000e+00
